Licensed historical data for LWINs (years):,15
LWIN,
Date,Champagne 50
30/06/2010,220.33
31/07/2010,225.29
31/08/2010,232.21
30/09/2010,232.32
31/10/2010,231.95
30/11/2010,230.64
31/12/2010,237.07
31/01/2011,236.93
28/02/2011,233.96
31/03/2011,234.7
30/04/2011,235.5
31/05/2011,236.57
30/06/2011,241.51
31/07/2011,243.64
31/08/2011,244.06
30/09/2011,250.22
31/10/2011,249.26
30/11/2011,250.44
31/12/2011,248.36
31/01/2012,252.05
29/02/2012,248.61
31/03/2012,244.23
30/04/2012,248.26
31/05/2012,246.47
30/06/2012,248.32
31/07/2012,249.08
31/08/2012,242.1
30/09/2012,250
31/10/2012,248.88
30/11/2012,247.47
31/12/2012,252.17
31/01/2013,254.9
28/02/2013,259.67
31/03/2013,264.45
30/04/2013,266.26
31/05/2013,265.72
30/06/2013,271.22
31/07/2013,274.57
31/08/2013,272.76
30/09/2013,272.85
31/10/2013,270.79
30/11/2013,274.02
31/12/2013,275.53
31/01/2014,273.87
28/02/2014,271.06
31/03/2014,272.69
30/04/2014,271.64
31/05/2014,270.15
30/06/2014,270.19
31/07/2014,268.19
31/08/2014,264.34
30/09/2014,267.86
31/10/2014,273.99
30/11/2014,275.51
31/12/2014,271.98
31/01/2015,276.89
28/02/2015,269.38
31/03/2015,271.07
30/04/2015,268.59
31/05/2015,266.44
30/06/2015,269.87
31/07/2015,268.22
31/08/2015,270.06
30/09/2015,273.46
31/10/2015,270.17
30/11/2015,267.95
31/12/2015,270.07
31/01/2016,269.78
29/02/2016,274.82
31/03/2016,274.57
30/04/2016,275.03
31/05/2016,278.21
30/06/2016,281.51
31/07/2016,289.56
31/08/2016,293.79
30/09/2016,302.52
31/10/2016,313.57
30/11/2016,326.06
31/12/2016,323.12
31/01/2017,329.73
28/02/2017,335.66
31/03/2017,341.1
30/04/2017,342.72
31/05/2017,344.47
30/06/2017,343.69
31/07/2017,347.19
31/08/2017,349.09
30/09/2017,350.99
31/10/2017,357.56
30/11/2017,354.98
31/12/2017,357.31
31/01/2018,361.91
28/02/2018,362.03
31/03/2018,360.48
30/04/2018,361.43
31/05/2018,366.59
30/06/2018,372.73
31/07/2018,376.57
31/08/2018,380.51
30/09/2018,392.18
31/10/2018,387.95
30/11/2018,386.12
31/12/2018,385.17
31/01/2019,385.51
28/02/2019,384.91
31/03/2019,389.25
30/04/2019,385.02
31/05/2019,381.25
30/06/2019,386.59
31/07/2019,389.63
31/08/2019,392.36
30/09/2019,394.77
31/10/2019,402.11
30/11/2019,393.47
31/12/2019,393.85
31/01/2020,394.49
29/02/2020,393.01
31/03/2020,386.42
30/04/2020,391.48
31/05/2020,393.44
30/06/2020,402.31
31/07/2020,407.06
31/08/2020,411.9
30/09/2020,420.65
31/10/2020,417.11
30/11/2020,422.83
31/12/2020,424.51
31/01/2021,429.04
28/02/2021,435.35
31/03/2021,435.31
30/04/2021,436.24
31/05/2021,445.48
30/06/2021,448.15
31/07/2021,460.59
31/08/2021,467.25
30/09/2021,488.42
31/10/2021,525.4
30/11/2021,567.92
31/12/2021,600.64
31/01/2022,634.01
28/02/2022,641.18
31/03/2022,658.01
30/04/2022,656.98
31/05/2022,665.5
30/06/2022,675.82
31/07/2022,696.85
31/08/2022,711.37
30/09/2022,734.44
31/10/2022,749.63
30/11/2022,730.56
31/12/2022,713.17
31/01/2023,682.13
28/02/2023,679.02
31/03/2023,671.43
30/04/2023,662.16
31/05/2023,648.09
30/06/2023,640
31/07/2023,638.65
31/08/2023,619.61
30/09/2023,619.72
31/10/2023,604.25
30/11/2023,590.77
31/12/2023,582.64
31/01/2024,572
29/02/2024,580.99
31/03/2024,568.61
30/04/2024,558.96
31/05/2024,557.31
30/06/2024,541.54
31/07/2024,546.42
31/08/2024,547.19
30/09/2024,543.83
31/10/2024,540.11
30/11/2024,525.52
31/12/2024,514.38
31/01/2025,510.45
28/02/2025,503.06
31/03/2025,501.39
30/04/2025,488.47
31/05/2025,485.24
